completedTools;inputTokensLast;avgPerToolTime;taxRefAttrTag;graphicalResolution;toolLook;totalCalls;taxRefAttrColor;repetitions;totalToolTime;status;outputTokens;expectedRepetitions;repIndex;tax;taxRelProx;solutionChecker;taxRefSuperExtremum;totalTokens;inputImagesLast;toolPickObject;taxRelFloor;taxActDrop;taxRel;toolWalk;taskPrompt;taxRefGroupSimple;taxRefAttrPattern;taxAct;graphicalLighting;threadId;outputTokensLast;scene;taxRefAttrShape;objectIdentifier;taxRelArea;totalGenerationTime;failedTools;taskId;taxRefId;solutionCheck;model;taxRefTag;taxRef;totalTokensLast;inputImages;coordinatesType;toolsCount;inputTokens;stoppedTools;avgPerGenerationTime;toolDropObject;taxActPick;episodeId
1;6574;2316.0;;HR;0;2;;15;2316.0;Ended;35;15.0;0;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep1;19;S1;;OPAQ;;7000.0;0;T2;;0.0;G4O;;;6593;2;ABS;1;13089;0;3500.0;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2233.0;;HR;0;2;;15;2233.0;Ended;35;15.0;1;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep2;19;S1;;OPAQ;;7303.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3651.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2124.0;;HR;0;2;;15;2124.0;Ended;35;15.0;2;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep3;19;S1;;OPAQ;;6108.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3054.0;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;3278.0;;HR;0;2;;15;3278.0;Ended;35;15.0;3;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep4;19;S1;;OPAQ;;7217.0;0;T2;;0.0;G4O;;;6593;2;ABS;1;13089;0;3608.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;1999.0;;HR;0;2;;15;1999.0;Ended;35;15.0;4;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep5;19;S1;;OPAQ;;7861.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3930.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;1986.0;;HR;0;2;;15;1986.0;Ended;35;15.0;5;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep6;19;S1;;OPAQ;;5713.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;2856.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2393.0;;HR;0;2;;15;2393.0;Ended;35;15.0;6;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep7;19;S1;;OPAQ;;6555.0;0;T2;;0.0;G4O;;;6593;2;ABS;1;13089;0;3277.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;1967.0;;HR;0;2;;15;1967.0;Ended;35;15.0;7;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep8;19;S1;;OPAQ;;7953.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3976.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;1970.0;;HR;0;2;;15;1970.0;Ended;35;15.0;8;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep9;19;S1;;OPAQ;;6103.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3051.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;3262.0;;HR;0;2;;15;3262.0;Ended;32;15.0;9;;;C3;;13121;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep10;16;S1;;OPAQ;;7057.0;0;T2;;0.0;G4O;;;6590;2;ABS;1;13089;0;3528.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2029.0;;HR;0;2;;15;2029.0;Ended;35;15.0;10;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep11;19;S1;;OPAQ;;7262.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;3631.0;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2325.0;;HR;0;2;;15;2325.0;Ended;35;15.0;11;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep12;19;S1;;OPAQ;;8645.0;0;T2;;0.0;G4O;;;6593;2;ABS;1;13089;0;4322.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2021.0;;HR;0;2;;15;2021.0;Ended;35;15.0;12;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep13;19;S1;;OPAQ;;13470.0;0;T2;;1.0;G4O;;;6593;2;ABS;1;13089;0;6735.0;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;3319.0;;HR;0;2;;15;3319.0;Ended;35;15.0;13;;;C3;;13124;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep14;19;S1;;OPAQ;;20747.0;0;T2;;0.0;G4O;;;6593;2;ABS;1;13089;0;10373.5;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6574;2130.0;;HR;0;2;;15;2130.0;Ended;37;15.0;14;;;C3;;13126;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[18-59-43]_rep15;21;S1;;OPAQ;;6952.0;0;T2;;1.0;G4O;;;6595;2;ABS;1;13089;0;3476.0;0;;S1-T2-C3-PL-HR-G4O-OPAQ-ABS
1;6606;2022.0;;HR;0;2;;15;2022.0;Ended;33;15.0;0;;;C3;;13183;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep1;15;S1;;SEM;;6243.0;0;T2;;1.0;G4O;;;6621;2;ABS;1;13150;0;3121.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2016.0;;HR;0;2;;15;2016.0;Ended;28;15.0;1;;;C3;;13178;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep2;10;S1;;SEM;;6662.0;0;T2;;1.0;G4O;;;6616;2;ABS;1;13150;0;3331.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2123.0;;HR;0;2;;15;2123.0;Ended;33;15.0;2;;;C3;;13183;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep3;15;S1;;SEM;;6257.0;0;T2;;1.0;G4O;;;6621;2;ABS;1;13150;0;3128.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2113.0;;HR;0;2;;15;2113.0;Ended;35;15.0;3;;;C3;;13185;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep4;17;S1;;SEM;;7861.0;0;T2;;1.0;G4O;;;6623;2;ABS;1;13150;0;3930.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2085.0;;HR;0;2;;15;2085.0;Ended;36;15.0;4;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep5;18;S1;;SEM;;6363.0;0;T2;;1.0;G4O;;;6624;2;ABS;1;13150;0;3181.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2119.0;;HR;0;2;;15;2119.0;Ended;36;15.0;5;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep6;18;S1;;SEM;;6426.0;0;T2;;1.0;G4O;;;6624;2;ABS;1;13150;0;3213.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2038.0;;HR;0;2;;15;2038.0;Ended;33;15.0;6;;;C3;;13183;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep7;15;S1;;SEM;;6630.0;0;T2;;1.0;G4O;;;6621;2;ABS;1;13150;0;3315.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2105.0;;HR;0;2;;15;2105.0;Ended;41;15.0;7;;;C3;;13191;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep8;23;S1;;SEM;;7883.0;0;T2;;1.0;G4O;;;6629;2;ABS;1;13150;0;3941.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2028.0;;HR;0;2;;15;2028.0;Ended;36;15.0;8;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep9;18;S1;;SEM;;6056.0;0;T2;;1.0;G4O;;;6624;2;ABS;1;13150;0;3028.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2007.0;;HR;0;2;;15;2007.0;Ended;36;15.0;9;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep10;18;S1;;SEM;;9023.0;0;T2;;1.0;G4O;;;6624;2;ABS;1;13150;0;4511.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2215.0;;HR;0;2;;15;2215.0;Ended;37;15.0;10;;;C3;;13187;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep11;19;S1;;SEM;;7818.0;0;T2;;1.0;G4O;;;6625;2;ABS;1;13150;0;3909.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2008.0;;HR;0;2;;15;2008.0;Ended;33;15.0;11;;;C3;;13183;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep12;15;S1;;SEM;;7124.0;0;T2;;1.0;G4O;;;6621;2;ABS;1;13150;0;3562.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2116.0;;HR;0;2;;15;2116.0;Ended;36;15.0;12;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep13;18;S1;;SEM;;6771.0;0;T2;;1.0;G4O;;;6624;2;ABS;1;13150;0;3385.5;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;1986.0;;HR;0;2;;15;1986.0;Ended;28;15.0;13;;;C3;;13178;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep14;10;S1;;SEM;;7254.0;0;T2;;1.0;G4O;;;6616;2;ABS;1;13150;0;3627.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
1;6606;2027.0;;HR;0;2;;15;2027.0;Ended;38;15.0;14;;;C3;;13188;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-G4O-SEM-ABS_[11-05]-[19-00-12]_rep15;20;S1;;SEM;;6884.0;0;T2;;1.0;G4O;;;6626;2;ABS;1;13150;0;3442.0;0;;S1-T2-C3-PL-HR-G4O-SEM-ABS
2;8314;1560.0;;HR;1;3;;15;3120.0;Ended;310;15.0;0;;;C3;;23149;2;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep1;38;S1;;OPAQ;;25611.0;0;T2;;1.0;S35;;;8352;5;ABS;2;22839;0;8537.0;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
2;8342;1393.5;;HR;1;3;;15;2787.0;Ended;340;15.0;1;;;C3;;23203;2;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep2;40;S1;;OPAQ;;26359.0;0;T2;;0.0;S35;;;8382;5;ABS;2;22863;0;8786.333333333334;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
3;8435;1359.6666666666667;;HR;1;4;;15;4079.0;Ended;395;15.0;2;;;C3;;30012;2;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep3;27;S1;;OPAQ;;35139.0;0;T2;;0.0;S35;;;8462;6;ABS;3;29617;0;8784.75;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6612;1930.0;;HR;0;2;;15;1930.0;Ended;228;15.0;3;;;C3;;13212;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep4;36;S1;;OPAQ;;15443.0;0;T2;;1.0;S35;;;6648;2;ABS;1;12984;0;7721.5;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6536;2338.0;;HR;0;2;;15;2338.0;Ended;157;15.0;4;;;C3;;13065;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep5;41;S1;;OPAQ;;17183.0;0;T2;;0.0;S35;;;6577;2;ABS;1;12908;0;8591.5;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
2;8360;1689.5;;HR;1;3;;15;3379.0;Ended;359;15.0;5;;;C3;;23227;2;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep6;39;S1;;OPAQ;;25668.0;0;T2;;0.0;S35;;;8399;5;ABS;2;22868;0;8556.0;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
3;8447;1293.6666666666667;;HR;1;4;;15;3881.0;Ended;480;15.0;6;;;C3;;30114;2;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep7;38;S1;;OPAQ;;34171.0;0;T2;;0.0;S35;;;8485;6;ABS;3;29634;0;8542.75;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6547;2034.0;;HR;0;2;;15;2034.0;Ended;164;15.0;7;;;C3;;13083;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep8;37;S1;;OPAQ;;10325.0;0;T2;;1.0;S35;;;6584;2;ABS;1;12919;0;5162.5;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6581;1841.0;;HR;0;2;;15;1841.0;Ended;199;15.0;8;;;C3;;13152;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep9;38;S1;;OPAQ;;12816.0;0;T2;;1.0;S35;;;6619;2;ABS;1;12953;0;6408.0;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
3;8458;1260.3333333333333;;HR;1;4;;15;3781.0;Ended;475;15.0;9;;;C3;;30173;2;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep10;60;S1;;OPAQ;;32946.0;0;T2;;1.0;S35;;;8518;6;ABS;3;29698;0;8236.5;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
2;8281;1649.0;;HR;1;3;;15;3298.0;Ended;267;15.0;10;;;C3;;23048;2;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep11;24;S1;;OPAQ;;24761.0;0;T2;;0.0;S35;;;8305;5;ABS;2;22781;0;8253.666666666666;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
3;8413;1366.0;;HR;1;4;;15;4098.0;Ended;446;15.0;11;;;C3;;30017;2;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep12;38;S1;;OPAQ;;35089.0;0;T2;;0.0;S35;;;8451;6;ABS;3;29571;0;8772.25;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6552;1759.0;;HR;0;2;;15;1759.0;Ended;172;15.0;12;;;C3;;13096;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep13;40;S1;;OPAQ;;13566.0;0;T2;;0.0;S35;;;6592;2;ABS;1;12924;0;6783.0;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
3;8425;1275.0;;HR;1;4;;15;3825.0;Ended;414;15.0;13;;;C3;;30015;2;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep14;32;S1;;OPAQ;;32378.0;0;T2;;0.0;S35;;;8457;6;ABS;3;29601;0;8094.5;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
2;8338;1478.5;;HR;1;3;;15;2957.0;Ended;337;15.0;14;;;C3;;23197;2;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-OPAQ-ABS_[11-12]-[22-18-50]_rep15;41;S1;;OPAQ;;26903.0;0;T2;;0.0;S35;;;8379;5;ABS;2;22860;0;8967.666666666666;0;;S1-T2-C3-PL-HR-S35-OPAQ-ABS
1;6615;2001.0;;HR;0;2;;15;2001.0;Ended;179;15.0;0;;;C3;;13214;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep1;34;S1;;SEM;;15847.0;0;T2;;1.0;S35;;;6649;2;ABS;1;13035;0;7923.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6606;2024.0;;HR;0;2;;15;2024.0;Ended;172;15.0;1;;;C3;;13198;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep2;36;S1;;SEM;;24521.0;0;T2;;1.0;S35;;;6642;2;ABS;1;13026;0;12260.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6603;2110.0;;HR;0;2;;15;2110.0;Ended;172;15.0;2;;;C3;;13195;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep3;39;S1;;SEM;;15638.0;0;T2;;1.0;S35;;;6642;2;ABS;1;13023;0;7819.0;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6595;2105.0;;HR;0;2;;15;2105.0;Ended;160;15.0;3;;;C3;;13175;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep4;35;S1;;SEM;;15069.0;0;T2;;1.0;S35;;;6630;2;ABS;1;13015;0;7534.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6600;2149.0;;HR;0;2;;15;2149.0;Ended;166;15.0;4;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep5;36;S1;;SEM;;13971.0;0;T2;;1.0;S35;;;6636;2;ABS;1;13020;0;6985.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
2;6727;1077.5;;HR;0;3;;15;2155.0;Ended;291;15.0;5;;;C3;;20056;1;1;;;;1;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep6;35;S1;;SEM;;22003.0;0;T2;;1.0;S35;;;6762;3;ABS;2;19765;0;7334.333333333333;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6614;2016.0;;HR;0;2;;15;2016.0;Ended;179;15.0;6;;;C3;;13213;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep7;35;S1;;SEM;;14790.0;0;T2;;1.0;S35;;;6649;2;ABS;1;13034;0;7395.0;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6611;2116.0;;HR;0;2;;15;2116.0;Ended;175;15.0;7;;;C3;;13206;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep8;34;S1;;SEM;;15023.0;0;T2;;1.0;S35;;;6645;2;ABS;1;13031;0;7511.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6596;2113.0;;HR;0;2;;15;2113.0;Ended;161;15.0;8;;;C3;;13177;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep9;35;S1;;SEM;;13849.0;0;T2;;1.0;S35;;;6631;2;ABS;1;13016;0;6924.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6590;2155.0;;HR;0;2;;15;2155.0;Ended;148;15.0;9;;;C3;;13158;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep10;28;S1;;SEM;;14400.0;0;T2;;1.0;S35;;;6618;2;ABS;1;13010;0;7200.0;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6600;2172.0;;HR;0;2;;15;2172.0;Ended;170;15.0;10;;;C3;;13190;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep11;40;S1;;SEM;;14525.0;0;T2;;1.0;S35;;;6640;2;ABS;1;13020;0;7262.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6605;2132.0;;HR;0;2;;15;2132.0;Ended;182;15.0;11;;;C3;;13207;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep12;47;S1;;SEM;;13241.0;0;T2;;1.0;S35;;;6652;2;ABS;1;13025;0;6620.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6602;2334.0;;HR;0;2;;15;2334.0;Ended;164;15.0;12;;;C3;;13186;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep13;32;S1;;SEM;;16608.0;0;T2;;1.0;S35;;;6634;2;ABS;1;13022;0;8304.0;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6608;2014.0;;HR;0;2;;15;2014.0;Ended;174;15.0;13;;;C3;;13202;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep14;36;S1;;SEM;;13689.0;0;T2;;1.0;S35;;;6644;2;ABS;1;13028;0;6844.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
1;6626;2078.0;;HR;0;2;;15;2078.0;Ended;200;15.0;14;;;C3;;13246;1;1;;;;0;Pick the plate;;;;PL;S1-T2-C3-PL-HR-S35-SEM-ABS_[11-05]-[19-01-37]_rep15;44;S1;;SEM;;15971.0;0;T2;;1.0;S35;;;6670;2;ABS;1;13046;0;7985.5;0;;S1-T2-C3-PL-HR-S35-SEM-ABS
2;9180;1526.0;;HR;1;3;;15;3052.0;Ended;137;15.0;0;;;C3;;24876;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep1;17;S1;;OPAQ;;19488.0;0;T3;;1.0;G4O;;;9197;5;ABS;2;24739;0;6496.0;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9183;1658.0;;HR;1;3;;15;3316.0;Ended;147;15.0;1;;;C3;;24885;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep2;20;S1;;OPAQ;;17803.0;0;T3;;0.0;G4O;;;9203;5;ABS;2;24738;0;5934.333333333333;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9176;1520.0;;HR;1;3;;15;3040.0;Ended;133;15.0;2;;;C3;;24868;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep3;17;S1;;OPAQ;;21434.0;0;T3;;1.0;G4O;;;9193;5;ABS;2;24735;0;7144.666666666667;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9187;1536.0;;HR;1;3;;15;3072.0;Ended;151;15.0;3;;;C3;;24897;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep4;24;S1;;OPAQ;;24284.0;0;T3;;1.0;G4O;;;9211;5;ABS;2;24746;0;8094.666666666667;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9180;1514.0;;HR;1;3;;15;3028.0;Ended;144;15.0;4;;;C3;;24883;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep5;24;S1;;OPAQ;;14428.0;0;T3;;1.0;G4O;;;9204;5;ABS;2;24739;0;4809.333333333333;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
1;6664;2100.0;;HR;0;2;;15;2100.0;Ended;120;15.0;5;;;C3;;13301;1;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep6;19;S1;;OPAQ;;8321.0;0;T3;;0.0;G4O;;;6683;2;ABS;1;13181;0;4160.5;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9180;1512.5;;HR;1;3;;15;3025.0;Ended;140;15.0;6;;;C3;;24879;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep7;20;S1;;OPAQ;;25934.0;0;T3;;1.0;G4O;;;9200;5;ABS;2;24739;0;8644.666666666666;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
2;9182;1573.5;;HR;1;3;;15;3147.0;Ended;145;15.0;7;;;C3;;24882;2;1;;;;0;Pick the blue circular object;;;;PL;S1-T3-C3-PL-HR-G4O-OPAQ-ABS_[11-05]-[19-02-59]_rep8;19;S1;;OPAQ;;15089.0;0;T3;;0.0;G4O;;;9201;5;ABS;2;24737;0;5029.666666666667;0;;S1-T3-C3-PL-HR-G4O-OPAQ-ABS
